name;;source;;;Imager Center;;;Imager Top;;;Imager Right;;;
;x;y;z;x;y;z;x;y;z;x;y;z
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00845.tif;-56.297;-167.077;-23.2798;425.192;-163.026;175.824;424.407;-19.632;174.805;368.48;-162.401;307.532;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00846.tif;-56.3958;-167.077;-23.0393;425.938;-163.026;174.008;425.149;-19.632;172.992;369.789;-162.401;305.957;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00847.tif;-56.4936;-167.077;-22.7984;426.677;-163.026;172.188;425.883;-19.632;171.176;371.092;-162.401;304.376;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00848.tif;-56.5904;-167.077;-22.557;427.408;-163.026;170.365;426.61;-19.632;169.356;372.388;-162.401;302.789;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00849.tif;-56.6862;-167.077;-22.3153;428.131;-163.026;168.54;427.329;-19.632;167.534;373.677;-162.401;301.196;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00850.tif;-56.7809;-167.077;-22.0731;428.847;-163.026;166.711;428.04;-19.632;165.708;374.959;-162.401;299.599;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00851.tif;-56.8746;-167.077;-21.8306;429.555;-163.026;164.879;428.744;-19.632;163.88;376.235;-162.401;297.995;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00852.tif;-56.9673;-167.077;-21.5876;430.255;-163.026;163.043;429.44;-19.632;162.048;377.503;-162.401;296.387;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00853.tif;-57.0589;-167.077;-21.3442;430.947;-163.026;161.205;430.127;-19.632;160.214;378.765;-162.401;294.773;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00854.tif;-57.1495;-167.077;-21.1005;431.631;-163.026;159.365;430.807;-19.632;158.376;380.02;-162.401;293.153;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00855.tif;-57.2391;-167.077;-20.8564;432.307;-163.026;157.521;431.479;-19.632;156.536;381.267;-162.401;291.529;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00856.tif;-57.3276;-167.077;-20.6118;432.975;-163.026;155.674;432.144;-19.632;154.693;382.508;-162.401;289.899;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00857.tif;-57.415;-167.077;-20.3669;433.636;-163.026;153.824;432.8;-19.632;152.847;383.742;-162.401;288.263;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00858.tif;-57.5015;-167.077;-20.1216;434.289;-163.026;151.971;433.449;-19.632;150.997;384.97;-162.401;286.622;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00859.tif;-57.5868;-167.077;-19.876;434.933;-163.026;150.117;434.089;-19.632;149.146;386.189;-162.401;284.977;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00860.tif;-57.6711;-167.077;-19.6301;435.57;-163.026;148.259;434.722;-19.632;147.292;387.402;-162.401;283.326;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00861.tif;-57.7544;-167.077;-19.3837;436.199;-163.026;146.398;435.346;-19.632;145.435;388.608;-162.401;281.669;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00862.tif;-57.8366;-167.077;-19.137;436.82;-163.026;144.535;435.963;-19.632;143.576;389.807;-162.401;280.008;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00863.tif;-57.9178;-167.077;-18.89;437.433;-163.026;142.669;436.572;-19.632;141.713;390.998;-162.401;278.342;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00864.tif;-57.9979;-167.077;-18.6426;438.038;-163.026;140.801;437.173;-19.632;139.849;392.183;-162.401;276.67;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00865.tif;-58.0769;-167.077;-18.3949;438.635;-163.026;138.93;437.766;-19.632;137.981;393.36;-162.401;274.994;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00866.tif;-58.1549;-167.077;-18.1468;439.224;-163.026;137.056;438.351;-19.632;136.111;394.53;-162.401;273.312;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00867.tif;-58.2318;-167.077;-17.8984;439.805;-163.026;135.18;438.928;-19.632;134.239;395.693;-162.401;271.626;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00868.tif;-58.3077;-167.077;-17.6497;440.378;-163.026;133.302;439.497;-19.632;132.364;396.849;-162.401;269.934;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00869.tif;-58.3825;-167.077;-17.4006;440.943;-163.026;131.421;440.058;-19.632;130.487;397.998;-162.401;268.238;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00870.tif;-58.4563;-167.077;-17.1513;441.5;-163.026;129.538;440.611;-19.632;128.608;399.139;-162.401;266.537;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00871.tif;-58.5289;-167.077;-16.9016;442.049;-163.026;127.652;441.156;-19.632;126.726;400.273;-162.401;264.83;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00872.tif;-58.6005;-167.077;-16.6516;442.59;-163.026;125.764;441.693;-19.632;124.842;401.4;-162.401;263.119;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00873.tif;-58.6711;-167.077;-16.4013;443.122;-163.026;123.873;442.222;-19.632;122.955;402.519;-162.401;261.404;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00874.tif;-58.7406;-167.077;-16.1507;443.647;-163.026;121.981;442.742;-19.632;121.066;403.632;-162.401;259.683;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00875.tif;-58.809;-167.077;-15.8999;444.164;-163.026;120.086;443.255;-19.632;119.175;404.736;-162.401;257.958;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00876.tif;-58.8763;-167.077;-15.6487;444.672;-163.026;118.189;443.76;-19.632;117.282;405.834;-162.401;256.228;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00877.tif;-58.9425;-167.077;-15.3973;445.173;-163.026;116.29;444.256;-19.632;115.387;406.924;-162.401;254.493;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00878.tif;-59.0077;-167.077;-15.1455;445.665;-163.026;114.389;444.745;-19.632;113.49;408.006;-162.401;252.754;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00879.tif;-59.0718;-167.077;-14.8935;446.149;-163.026;112.485;445.225;-19.632;111.59;409.081;-162.401;251.01;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00880.tif;-59.1349;-167.077;-14.6412;446.625;-163.026;110.58;445.697;-19.632;109.689;410.149;-162.401;249.262;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00881.tif;-59.1968;-167.077;-14.3887;447.093;-163.026;108.673;446.162;-19.632;107.786;411.209;-162.401;247.509;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00882.tif;-59.2577;-167.077;-14.1359;447.553;-163.026;106.763;446.618;-19.632;105.88;412.262;-162.401;245.751;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00883.tif;-59.3175;-167.077;-13.8828;448.005;-163.026;104.852;447.065;-19.632;103.973;413.307;-162.401;243.989;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00884.tif;-59.3762;-167.077;-13.6295;448.448;-163.026;102.939;447.505;-19.632;102.064;414.345;-162.401;242.223;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00885.tif;-59.4339;-167.077;-13.3759;448.883;-163.026;101.023;447.937;-19.632;100.152;415.375;-162.401;240.452;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00886.tif;-59.4904;-167.077;-13.1221;449.311;-163.026;99.1065;448.36;-19.632;98.2395;416.398;-162.401;238.677;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00887.tif;-59.5459;-167.077;-12.868;449.73;-163.026;97.1877;448.775;-19.632;96.3248;417.413;-162.401;236.897;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00888.tif;-59.6003;-167.077;-12.6138;450.14;-163.026;95.2672;449.183;-19.632;94.4084;418.42;-162.401;235.114;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00889.tif;-59.6536;-167.077;-12.3592;450.543;-163.026;93.3449;449.581;-19.632;92.4902;419.42;-162.401;233.325;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00890.tif;-59.7058;-167.077;-12.1045;450.937;-163.026;91.4209;449.972;-19.632;90.5703;420.412;-162.401;231.533;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00891.tif;-59.7569;-167.077;-11.8495;451.323;-163.026;89.4952;450.355;-19.632;88.6487;421.396;-162.401;229.736;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00892.tif;-59.8069;-167.077;-11.5944;451.701;-163.026;87.5683;450.729;-19.632;86.726;422.373;-162.401;227.936;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00893.tif;-59.8559;-167.077;-11.339;452.071;-163.026;85.6392;451.095;-19.632;84.801;423.342;-162.401;226.131;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00894.tif;-59.9037;-167.077;-11.0834;452.432;-163.026;83.7088;451.453;-19.632;82.8748;424.304;-162.401;224.322;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00895.tif;-59.9505;-167.077;-10.8276;452.785;-163.026;81.7768;451.802;-19.632;80.947;425.257;-162.401;222.508;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00896.tif;-59.9962;-167.077;-10.5716;453.13;-163.026;79.8434;452.144;-19.632;79.0178;426.203;-162.401;220.691;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00897.tif;-60.0407;-167.077;-10.3154;453.467;-163.026;77.9084;452.477;-19.632;77.0871;427.141;-162.401;218.87;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00898.tif;-60.0842;-167.077;-10.059;453.796;-163.026;75.9721;452.802;-19.632;75.155;428.072;-162.401;217.045;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00899.tif;-60.1266;-167.077;-9.80246;454.116;-163.026;74.0344;453.119;-19.632;73.2215;428.994;-162.401;215.215;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00900.tif;-60.1679;-167.077;-9.54572;454.428;-163.026;72.0954;453.427;-19.632;71.2867;429.909;-162.401;213.382;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00901.tif;-60.2081;-167.077;-9.28881;454.731;-163.026;70.155;453.727;-19.632;69.3507;430.816;-162.401;211.545;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00902.tif;-60.2472;-167.077;-9.03173;455.026;-163.026;68.2134;454.019;-19.632;67.4133;431.715;-162.401;209.705;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00903.tif;-60.2852;-167.077;-8.77449;455.313;-163.026;66.2705;454.303;-19.632;65.4748;432.606;-162.401;207.86;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00904.tif;-60.3221;-167.077;-8.51708;455.592;-163.026;64.3264;454.578;-19.632;63.5349;433.489;-162.401;206.011;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00905.tif;-60.3579;-167.077;-8.25952;455.863;-163.026;62.3812;454.845;-19.632;61.594;434.365;-162.401;204.159;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00906.tif;-60.3926;-167.077;-8.00182;456.125;-163.026;60.4348;455.104;-19.632;59.6521;435.232;-162.401;202.303;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00907.tif;-60.4262;-167.077;-7.74395;456.379;-163.026;58.4872;455.354;-19.632;57.7089;436.092;-162.401;200.444;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00908.tif;-60.4587;-167.077;-7.48596;456.624;-163.026;56.5387;455.597;-19.632;55.7647;436.943;-162.401;198.58;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00909.tif;-60.4902;-167.077;-7.22784;456.861;-163.026;54.5892;455.83;-19.632;53.8196;437.787;-162.401;196.714;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00910.tif;-60.5204;-167.077;-6.96956;457.09;-163.026;52.6386;456.056;-19.632;51.8734;438.623;-162.401;194.843;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00911.tif;-60.5496;-167.077;-6.71117;457.311;-163.026;50.687;456.273;-19.632;49.9262;439.45;-162.401;192.969;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00912.tif;-60.5777;-167.077;-6.45266;457.523;-163.026;48.7345;456.482;-19.632;47.9782;440.27;-162.401;191.092;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00913.tif;-60.6047;-167.077;-6.19402;457.727;-163.026;46.7812;456.683;-19.632;46.0292;441.082;-162.401;189.21;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00914.tif;-60.6306;-167.077;-5.93528;457.922;-163.026;44.827;456.875;-19.632;44.0795;441.885;-162.401;187.326;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00915.tif;-60.6554;-167.077;-5.67642;458.109;-163.026;42.8719;457.059;-19.632;42.1289;442.681;-162.401;185.438;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00916.tif;-60.6791;-167.077;-5.41747;458.288;-163.026;40.9161;457.235;-19.632;40.1776;443.468;-162.401;183.547;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00917.tif;-60.7016;-167.077;-5.15841;458.459;-163.026;38.9595;457.402;-19.632;38.2255;444.248;-162.401;181.652;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00918.tif;-60.7231;-167.077;-4.89926;458.621;-163.026;37.0023;457.561;-19.632;36.2728;445.019;-162.401;179.754;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00919.tif;-60.7435;-167.077;-4.64003;458.774;-163.026;35.0444;457.712;-19.632;34.3194;445.782;-162.401;177.853;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00920.tif;-60.7627;-167.077;-4.3807;458.92;-163.026;33.0857;457.854;-19.632;32.3654;446.538;-162.401;175.949;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00921.tif;-60.7809;-167.077;-4.12129;459.057;-163.026;31.1266;457.988;-19.632;30.4107;447.284;-162.401;174.041;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00922.tif;-60.7979;-167.077;-3.86182;459.186;-163.026;29.1668;458.114;-19.632;28.4556;448.023;-162.401;172.13;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00923.tif;-60.8138;-167.077;-3.60227;459.306;-163.026;27.2065;458.231;-19.632;26.4998;448.754;-162.401;170.216;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00924.tif;-60.8287;-167.077;-3.34267;459.418;-163.026;25.2458;458.34;-19.632;24.5438;449.476;-162.401;168.299;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00925.tif;-60.8424;-167.077;-3.08299;459.521;-163.026;23.2846;458.441;-19.632;22.5871;450.191;-162.401;166.379;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00926.tif;-60.855;-167.077;-2.82325;459.617;-163.026;21.3229;458.533;-19.632;20.63;450.897;-162.401;164.456;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00927.tif;-60.8665;-167.077;-2.56347;459.703;-163.026;19.3608;458.617;-19.632;18.6726;451.595;-162.401;162.53;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00928.tif;-60.8769;-167.077;-2.30364;459.782;-163.026;17.3984;458.692;-19.632;16.7149;452.284;-162.401;160.601;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00929.tif;-60.8861;-167.077;-2.04377;459.852;-163.026;15.4357;458.759;-19.632;14.7568;452.966;-162.401;158.669;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00930.tif;-60.8943;-167.077;-1.78387;459.914;-163.026;13.4728;458.818;-19.632;12.7985;453.639;-162.401;156.734;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00931.tif;-60.9014;-167.077;-1.52392;459.967;-163.026;11.5095;458.869;-19.632;10.8399;454.304;-162.401;154.796;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00932.tif;-60.9073;-167.077;-1.26396;460.012;-163.026;9.54606;458.911;-19.632;8.88118;454.96;-162.401;152.856;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00933.tif;-60.9121;-167.077;-1.00396;460.049;-163.026;7.58238;458.944;-19.632;6.92221;455.609;-162.401;150.912;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00934.tif;-60.9159;-167.077;-0.74395;460.077;-163.026;5.61865;458.97;-19.632;4.96319;456.249;-162.401;148.966;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00935.tif;-60.9185;-167.077;-0.48393;460.096;-163.026;3.6548;458.987;-19.632;3.00407;456.88;-162.401;147.017;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00936.tif;-60.92;-167.077;-0.223897;460.108;-163.026;1.69085;458.995;-19.632;1.04487;457.504;-162.401;145.066;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00937.tif;-60.9204;-167.077;0.0361383;460.111;-163.026;-0.273095;458.996;-19.632;-0.91432;458.119;-162.401;143.112;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00938.tif;-60.9197;-167.077;0.296181;460.106;-163.026;-2.23711;458.988;-19.632;-2.87357;458.725;-162.401;141.155;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00939.tif;-60.9179;-167.077;0.55621;460.092;-163.026;-4.20102;458.971;-19.632;-4.8327;459.324;-162.401;139.196;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00940.tif;-60.915;-167.077;0.816231;460.07;-163.026;-6.16487;458.946;-19.632;-6.79176;459.914;-162.401;137.234;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00941.tif;-60.9109;-167.077;1.07624;460.039;-163.026;-8.12864;458.913;-19.632;-8.75073;460.495;-162.401;135.269;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00942.tif;-60.9058;-167.077;1.33622;460;-163.026;-10.0921;458.872;-19.632;-10.7094;461.068;-162.401;133.303;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00943.tif;-60.8995;-167.077;1.59618;459.953;-163.026;-12.0555;458.822;-19.632;-12.668;461.633;-162.401;131.333;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00944.tif;-60.8921;-167.077;1.85611;459.897;-163.026;-14.0187;458.764;-19.632;-14.6264;462.19;-162.401;129.362;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00945.tif;-60.8837;-167.077;2.11601;459.833;-163.026;-15.9816;458.697;-19.632;-16.5844;462.738;-162.401;127.388;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00946.tif;-60.8741;-167.077;2.37588;459.761;-163.026;-17.9443;458.622;-19.632;-18.5423;463.277;-162.401;125.411;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00947.tif;-60.8634;-167.077;2.63569;459.68;-163.026;-19.9066;458.539;-19.632;-20.4996;463.808;-162.401;123.433;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00948.tif;-60.8516;-167.077;2.89545;459.591;-163.026;-21.8685;458.447;-19.632;-22.4567;464.331;-162.401;121.452;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00949.tif;-60.8387;-167.077;3.15517;459.493;-163.026;-23.8301;458.347;-19.632;-24.4134;464.845;-162.401;119.469;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00950.tif;-60.8246;-167.077;3.41483;459.388;-163.026;-25.7912;458.239;-19.632;-26.3696;465.351;-162.401;117.483;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00951.tif;-60.8095;-167.077;3.67443;459.273;-163.026;-27.7518;458.122;-19.632;-28.3253;465.848;-162.401;115.496;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00952.tif;-60.7933;-167.077;3.93396;459.151;-163.026;-29.712;457.997;-19.632;-30.2805;466.337;-162.401;113.506;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00953.tif;-60.7759;-167.077;4.19341;459.02;-163.026;-31.6715;457.863;-19.632;-32.2352;466.817;-162.401;111.515;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00954.tif;-60.7575;-167.077;4.4528;458.88;-163.026;-33.6306;457.722;-19.632;-34.1893;467.289;-162.401;109.521;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00955.tif;-60.7379;-167.077;4.7121;458.733;-163.026;-35.589;457.571;-19.632;-36.1428;467.752;-162.401;107.526;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00956.tif;-60.7173;-167.077;4.97131;458.576;-163.026;-37.5468;457.413;-19.632;-38.0956;468.207;-162.401;105.528;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00957.tif;-60.6955;-167.077;5.23043;458.412;-163.026;-39.5038;457.246;-19.632;-40.0476;468.653;-162.401;103.529;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00958.tif;-60.6726;-167.077;5.48946;458.239;-163.026;-41.4602;457.071;-19.632;-41.999;469.091;-162.401;101.527;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00959.tif;-60.6486;-167.077;5.7484;458.058;-163.026;-43.4158;456.888;-19.632;-43.9496;469.52;-162.401;99.524;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00960.tif;-60.6235;-167.077;6.0072;457.869;-163.026;-45.3705;456.696;-19.632;-45.8993;469.94;-162.401;97.5191;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00961.tif;-60.5973;-167.077;6.26593;457.671;-163.026;-47.3246;456.496;-19.632;-47.8484;470.352;-162.401;95.5122;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00962.tif;-60.57;-167.077;6.52453;457.465;-163.026;-49.2776;456.287;-19.632;-49.7964;470.756;-162.401;93.5037;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00963.tif;-60.5416;-167.077;6.78301;457.25;-163.026;-51.2299;456.071;-19.632;-51.7437;471.15;-162.401;91.4934;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00964.tif;-60.5121;-167.077;7.04137;457.027;-163.026;-53.1812;455.846;-19.632;-53.6899;471.537;-162.401;89.4815;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00965.tif;-60.4815;-167.077;7.2996;456.796;-163.026;-55.1315;455.612;-19.632;-55.6352;471.914;-162.401;87.468;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00966.tif;-60.4498;-167.077;7.55769;456.557;-163.026;-57.0808;455.371;-19.632;-57.5794;472.283;-162.401;85.4529;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00967.tif;-60.417;-167.077;7.81565;456.309;-163.026;-59.0291;455.121;-19.632;-59.5226;472.644;-162.401;83.4361;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00968.tif;-60.3831;-167.077;8.07346;456.053;-163.026;-60.9763;454.863;-19.632;-61.4647;472.996;-162.401;81.4179;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00969.tif;-60.3481;-167.077;8.33114;455.788;-163.026;-62.9224;454.596;-19.632;-63.4058;473.339;-162.401;79.3982;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00970.tif;-60.312;-167.077;8.58865;455.515;-163.026;-64.8673;454.321;-19.632;-65.3456;473.673;-162.401;77.3771;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00971.tif;-60.2748;-167.077;8.84601;455.234;-163.026;-66.811;454.038;-19.632;-67.2842;473.999;-162.401;75.3545;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00972.tif;-60.2364;-167.077;9.10322;454.945;-163.026;-68.7536;453.747;-19.632;-69.2217;474.317;-162.401;73.3305;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00973.tif;-60.197;-167.077;9.36024;454.648;-163.026;-70.6948;453.447;-19.632;-71.1578;474.625;-162.401;71.3054;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00974.tif;-60.1565;-167.077;9.61709;454.342;-163.026;-72.6347;453.139;-19.632;-73.0926;474.925;-162.401;69.2789;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00975.tif;-60.1149;-167.077;9.8738;454.027;-163.026;-74.5736;452.823;-19.632;-75.0263;475.217;-162.401;67.2509;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00976.tif;-60.0722;-167.077;10.1303;453.705;-163.026;-76.5108;452.499;-19.632;-76.9584;475.5;-162.401;65.2219;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00977.tif;-60.0285;-167.077;10.3866;453.374;-163.026;-78.4468;452.166;-19.632;-78.8892;475.774;-162.401;63.1916;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00978.tif;-59.9836;-167.077;10.6428;453.035;-163.026;-80.3812;451.825;-19.632;-80.8185;476.039;-162.401;61.1603;
