name;;source;;;Imager Center;;;Imager Top;;;Imager Right;;;
;x;y;z;x;y;z;x;y;z;x;y;z
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01254.tif;-345.804;-245.618;202.768;394.622;-238.888;-231.394;392.69;-23.4964;-231.349;503.676;-237.948;-45.6425;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01255.tif;-344.967;-245.618;204.188;393.667;-238.888;-233.014;391.736;-23.4964;-232.962;503.484;-237.948;-47.7125;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01256.tif;-344.12;-245.618;205.612;392.701;-238.888;-234.639;390.769;-23.4964;-234.579;503.282;-237.948;-49.7934;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01257.tif;-343.251;-245.618;207.059;391.709;-238.888;-236.291;389.778;-23.4964;-236.222;503.068;-237.948;-51.9121;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01258.tif;-342.39;-245.618;208.481;390.726;-238.888;-237.913;388.795;-23.4964;-237.837;502.849;-237.948;-53.9979;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01259.tif;-341.507;-245.618;209.924;389.719;-238.888;-239.559;387.788;-23.4964;-239.475;502.616;-237.948;-56.1189;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01260.tif;-340.627;-245.618;211.349;388.714;-238.888;-241.185;386.784;-23.4964;-241.093;502.377;-237.948;-58.2183;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01261.tif;-339.727;-245.618;212.792;387.687;-238.888;-242.833;385.758;-23.4964;-242.732;502.126;-237.948;-60.3499;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01262.tif;-338.868;-245.618;214.158;386.707;-238.888;-244.392;384.777;-23.4964;-244.283;501.879;-237.948;-62.3705;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01263.tif;-337.939;-245.618;215.621;385.647;-238.888;-246.061;383.718;-23.4964;-245.944;501.605;-237.948;-64.5396;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01264.tif;-337.048;-245.618;217.01;384.631;-238.888;-247.646;382.702;-23.4964;-247.521;501.335;-237.948;-66.6036;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01265.tif;-336.138;-245.618;218.417;383.592;-238.888;-249.252;381.664;-23.4964;-249.119;501.052;-237.948;-68.6987;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01266.tif;-335.221;-245.618;219.822;382.545;-238.888;-250.855;380.618;-23.4964;-250.714;500.76;-237.948;-70.7954;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01267.tif;-334.311;-245.618;221.203;381.507;-238.888;-252.431;379.581;-23.4964;-252.282;500.464;-237.948;-72.8605;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01268.tif;-333.394;-245.618;222.584;380.46;-238.888;-254.007;378.534;-23.4964;-253.85;500.158;-237.948;-74.9301;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01269.tif;-332.442;-245.618;224.002;379.374;-238.888;-255.626;377.449;-23.4964;-255.46;499.834;-237.948;-77.0599;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01270.tif;-331.503;-245.618;225.39;378.302;-238.888;-257.209;376.378;-23.4964;-257.036;499.508;-237.948;-79.1488;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01271.tif;-330.568;-245.618;226.76;377.235;-238.888;-258.772;375.311;-23.4964;-258.591;499.176;-237.948;-81.2143;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01272.tif;-329.618;-245.618;228.138;376.151;-238.888;-260.345;374.228;-23.4964;-260.156;498.833;-237.948;-83.2982;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01273.tif;-328.672;-245.618;229.499;375.071;-238.888;-261.898;373.149;-23.4964;-261.701;498.484;-237.948;-85.3605;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01274.tif;-327.708;-245.618;230.874;373.971;-238.888;-263.467;372.05;-23.4964;-263.262;498.122;-237.948;-87.4475;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01275.tif;-326.724;-245.618;232.264;372.849;-238.888;-265.053;370.928;-23.4964;-264.84;497.746;-237.948;-89.5628;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01276.tif;-325.75;-245.618;233.628;371.737;-238.888;-266.61;369.818;-23.4964;-266.388;497.367;-237.948;-91.6429;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01277.tif;-324.781;-245.618;234.973;370.632;-238.888;-268.144;368.713;-23.4964;-267.915;496.984;-237.948;-93.6986;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01278.tif;-323.784;-245.618;236.344;369.494;-238.888;-269.71;367.576;-23.4964;-269.473;496.583;-237.948;-95.8001;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01279.tif;-322.799;-245.618;237.689;368.369;-238.888;-271.244;366.453;-23.4964;-270.999;496.181;-237.948;-97.8639;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01280.tif;-321.803;-245.618;239.035;367.233;-238.888;-272.78;365.318;-23.4964;-272.527;495.767;-237.948;-99.9358;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01281.tif;-320.8;-245.618;240.38;366.088;-238.888;-274.315;364.174;-23.4964;-274.054;495.345;-237.948;-102.01;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01282.tif;-319.792;-245.618;241.719;364.938;-238.888;-275.843;363.025;-23.4964;-275.574;494.914;-237.948;-104.08;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01283.tif;-318.763;-245.618;243.074;363.764;-238.888;-277.39;361.852;-23.4964;-277.112;494.468;-237.948;-106.18;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01284.tif;-317.745;-245.618;244.404;362.602;-238.888;-278.907;360.691;-23.4964;-278.622;494.02;-237.948;-108.245;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01285.tif;-316.736;-245.618;245.71;361.45;-238.888;-280.398;359.54;-23.4964;-280.105;493.57;-237.948;-110.279;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01286.tif;-315.711;-245.618;247.025;360.281;-238.888;-281.899;358.372;-23.4964;-281.598;493.107;-237.948;-112.33;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01287.tif;-314.674;-245.618;248.345;359.098;-238.888;-283.404;357.191;-23.4964;-283.095;492.632;-237.948;-114.393;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01288.tif;-313.633;-245.618;249.658;357.91;-238.888;-284.903;356.004;-23.4964;-284.586;492.15;-237.948;-116.451;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01289.tif;-312.571;-245.618;250.987;356.697;-238.888;-286.42;354.793;-23.4964;-286.095;491.651;-237.948;-118.54;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01290.tif;-311.55;-245.618;252.253;355.533;-238.888;-287.864;353.629;-23.4964;-287.531;491.166;-237.948;-120.533;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01291.tif;-310.483;-245.618;253.566;354.314;-238.888;-289.362;352.412;-23.4964;-289.021;490.653;-237.948;-122.605;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01292.tif;-309.419;-245.618;254.863;353.1;-238.888;-290.843;351.2;-23.4964;-290.494;490.136;-237.948;-124.658;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01293.tif;-308.35;-245.618;256.154;351.881;-238.888;-292.316;349.982;-23.4964;-291.959;489.61;-237.948;-126.705;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01294.tif;-307.289;-245.618;257.427;350.67;-238.888;-293.768;348.772;-23.4964;-293.404;489.082;-237.948;-128.728;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01295.tif;-306.211;-245.618;258.708;349.439;-238.888;-295.231;347.543;-23.4964;-294.858;488.54;-237.948;-130.771;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01296.tif;-305.138;-245.618;259.973;348.215;-238.888;-296.674;346.321;-23.4964;-296.293;487.995;-237.948;-132.79;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01297.tif;-304.03;-245.618;261.268;346.951;-238.888;-298.152;345.058;-23.4964;-297.763;487.426;-237.948;-134.864;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01298.tif;-302.934;-245.618;262.538;345.7;-238.888;-299.601;343.809;-23.4964;-299.205;486.857;-237.948;-136.903;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01299.tif;-301.834;-245.618;263.802;344.444;-238.888;-301.044;342.555;-23.4964;-300.639;486.281;-237.948;-138.937;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01300.tif;-300.711;-245.618;265.081;343.163;-238.888;-302.503;341.276;-23.4964;-302.091;485.687;-237.948;-141;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01301.tif;-299.631;-245.618;266.302;341.93;-238.888;-303.896;340.044;-23.4964;-303.476;485.109;-237.948;-142.974;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01302.tif;-298.507;-245.618;267.561;340.648;-238.888;-305.333;338.763;-23.4964;-304.905;484.503;-237.948;-145.015;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01303.tif;-297.367;-245.618;268.827;339.347;-238.888;-306.778;337.465;-23.4964;-306.342;483.882;-237.948;-147.073;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01304.tif;-296.24;-245.618;270.068;338.061;-238.888;-308.195;336.18;-23.4964;-307.751;483.263;-237.948;-149.095;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01305.tif;-295.127;-245.618;271.284;336.791;-238.888;-309.582;334.912;-23.4964;-309.131;482.646;-237.948;-151.081;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01306.tif;-293.989;-245.618;272.517;335.492;-238.888;-310.989;333.615;-23.4964;-310.53;482.009;-237.948;-153.1;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01307.tif;-292.862;-245.618;273.728;334.206;-238.888;-312.371;332.331;-23.4964;-311.903;481.374;-237.948;-155.087;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01308.tif;-291.705;-245.618;274.961;332.886;-238.888;-313.778;331.013;-23.4964;-313.302;480.715;-237.948;-157.116;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01309.tif;-290.553;-245.618;276.177;331.572;-238.888;-315.166;329.701;-23.4964;-314.683;480.054;-237.948;-159.124;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01310.tif;-289.396;-245.618;277.39;330.251;-238.888;-316.55;328.382;-23.4964;-316.059;479.385;-237.948;-161.13;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01311.tif;-288.235;-245.618;278.596;328.926;-238.888;-317.926;327.059;-23.4964;-317.428;478.708;-237.948;-163.131;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01312.tif;-287.066;-245.618;279.8;327.592;-238.888;-319.3;325.727;-23.4964;-318.794;478.021;-237.948;-165.133;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01313.tif;-285.9;-245.618;280.991;326.262;-238.888;-320.66;324.399;-23.4964;-320.145;477.33;-237.948;-167.119;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01314.tif;-284.722;-245.618;282.186;324.917;-238.888;-322.023;323.056;-23.4964;-321.501;476.626;-237.948;-169.116;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01315.tif;-283.54;-245.618;283.373;323.568;-238.888;-323.378;321.71;-23.4964;-322.848;475.915;-237.948;-171.106;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01316.tif;-282.353;-245.618;284.555;322.214;-238.888;-324.727;320.358;-23.4964;-324.19;475.196;-237.948;-173.094;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01317.tif;-281.174;-245.618;285.72;320.869;-238.888;-326.056;319.015;-23.4964;-325.511;474.476;-237.948;-175.056;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01318.tif;-279.963;-245.618;286.907;319.487;-238.888;-327.41;317.635;-23.4964;-326.857;473.732;-237.948;-177.062;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01319.tif;-278.768;-245.618;288.069;318.122;-238.888;-328.736;316.273;-23.4964;-328.175;472.991;-237.948;-179.03;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01320.tif;-277.56;-245.618;289.233;316.744;-238.888;-330.065;314.897;-23.4964;-329.496;472.238;-237.948;-181.008;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01321.tif;-276.348;-245.618;290.391;315.361;-238.888;-331.386;313.517;-23.4964;-330.81;471.477;-237.948;-182.981;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01322.tif;-275.145;-245.618;291.531;313.988;-238.888;-332.687;312.146;-23.4964;-332.103;470.716;-237.948;-184.928;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01323.tif;-273.91;-245.618;292.692;312.578;-238.888;-334.012;310.739;-23.4964;-333.421;469.93;-237.948;-186.918;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01324.tif;-272.69;-245.618;293.828;311.187;-238.888;-335.309;309.35;-23.4964;-334.71;469.149;-237.948;-188.87;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01325.tif;-271.458;-245.618;294.967;309.781;-238.888;-336.608;307.946;-23.4964;-336.002;468.354;-237.948;-190.832;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01326.tif;-270.223;-245.618;296.099;308.371;-238.888;-337.9;306.539;-23.4964;-337.286;467.552;-237.948;-192.788;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01327.tif;-268.983;-245.618;297.226;306.956;-238.888;-339.186;305.127;-23.4964;-338.564;466.743;-237.948;-194.74;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01328.tif;-267.752;-245.618;298.335;305.551;-238.888;-340.452;303.725;-23.4964;-339.822;465.934;-237.948;-196.668;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01329.tif;-266.493;-245.618;299.46;304.115;-238.888;-341.736;302.291;-23.4964;-341.098;465.101;-237.948;-198.628;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01330.tif;-265.24;-245.618;300.571;302.685;-238.888;-343.003;300.864;-23.4964;-342.358;464.268;-237.948;-200.569;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01331.tif;-263.98;-245.618;301.678;301.247;-238.888;-344.267;299.428;-23.4964;-343.614;463.424;-237.948;-202.511;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01332.tif;-262.696;-245.618;302.797;299.782;-238.888;-345.543;297.966;-23.4964;-344.883;462.56;-237.948;-204.477;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01333.tif;-261.429;-245.618;303.891;298.336;-238.888;-346.793;296.522;-23.4964;-346.125;461.702;-237.948;-206.408;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01334.tif;-260.191;-245.618;304.952;296.923;-238.888;-348.003;295.112;-23.4965;-347.328;460.858;-237.948;-208.284;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01335.tif;-258.915;-245.618;306.036;295.466;-238.888;-349.24;293.659;-23.4964;-348.558;459.984;-237.948;-210.207;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01336.tif;-257.621;-245.618;307.126;293.99;-238.888;-350.484;292.186;-23.4964;-349.793;459.093;-237.948;-212.146;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01337.tif;-256.335;-245.618;308.2;292.523;-238.888;-351.71;290.721;-23.4964;-351.012;458.202;-237.948;-214.063;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01338.tif;-255.045;-245.618;309.269;291.051;-238.888;-352.929;289.252;-23.4964;-352.223;457.304;-237.948;-215.976;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01339.tif;-253.751;-245.618;310.331;289.574;-238.888;-354.142;287.778;-23.4964;-353.429;456.398;-237.948;-217.884;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01340.tif;-252.45;-245.618;311.391;288.089;-238.888;-355.351;286.296;-23.4964;-354.63;455.482;-237.948;-219.793;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01341.tif;-251.153;-245.618;312.438;286.609;-238.888;-356.545;284.819;-23.4964;-355.817;454.564;-237.948;-221.685;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01342.tif;-249.864;-245.618;313.469;285.138;-238.888;-357.723;283.351;-23.4964;-356.987;453.647;-237.948;-223.555;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01343.tif;-248.509;-245.618;314.545;283.592;-238.888;-358.95;281.808;-23.4964;-358.207;452.678;-237.948;-225.511;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01344.tif;-247.211;-245.618;315.566;282.111;-238.888;-360.115;280.33;-23.4964;-359.365;451.745;-237.948;-227.373;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01345.tif;-245.907;-245.618;316.583;280.623;-238.888;-361.276;278.845;-23.4964;-360.518;450.803;-237.948;-229.235;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01346.tif;-244.572;-245.618;317.615;279.099;-238.888;-362.454;277.325;-23.4964;-361.689;449.834;-237.948;-231.131;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01347.tif;-243.24;-245.618;318.636;277.579;-238.888;-363.619;275.808;-23.4964;-362.847;448.863;-237.948;-233.012;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01348.tif;-241.906;-245.618;319.65;276.057;-238.888;-364.776;274.289;-23.4964;-363.996;447.885;-237.948;-234.886;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01349.tif;-240.547;-245.618;320.674;274.506;-238.888;-365.945;272.741;-23.4964;-365.158;446.884;-237.948;-236.786;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01350.tif;-239.205;-245.618;321.677;272.975;-238.888;-367.089;271.214;-23.4964;-366.294;445.891;-237.948;-238.65;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01351.tif;-237.895;-245.618;322.647;271.48;-238.888;-368.196;269.722;-23.4964;-367.393;444.917;-237.948;-240.462;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01352.tif;-236.535;-245.618;323.645;269.927;-238.888;-369.335;268.173;-23.4964;-368.526;443.9;-237.948;-242.332;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01353.tif;-235.178;-245.618;324.633;268.379;-238.888;-370.462;266.628;-23.4964;-369.645;442.882;-237.948;-244.189;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01354.tif;-233.842;-245.618;325.597;266.854;-238.888;-371.562;265.106;-23.4964;-370.738;441.874;-237.948;-246.007;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01355.tif;-232.463;-245.618;326.582;265.281;-238.888;-372.687;263.536;-23.4964;-371.855;440.831;-237.948;-247.873;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01356.tif;-231.068;-245.618;327.571;263.689;-238.888;-373.815;261.948;-23.4965;-372.976;439.769;-237.948;-249.751;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01357.tif;-229.747;-245.618;328.498;262.182;-238.888;-374.874;260.444;-23.4964;-374.028;438.76;-237.948;-251.519;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01358.tif;-228.349;-245.618;329.472;260.586;-238.888;-375.985;258.852;-23.4964;-375.131;437.687;-237.948;-253.382;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01359.tif;-226.968;-245.618;330.425;259.01;-238.888;-377.072;257.28;-23.4964;-376.212;436.623;-237.948;-255.212;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01360.tif;-225.608;-245.618;331.355;257.457;-238.888;-378.134;255.731;-23.4964;-377.266;435.57;-237.948;-257.005;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01361.tif;-224.212;-245.618;332.301;255.864;-238.888;-379.213;254.141;-23.4964;-378.338;434.485;-237.948;-258.835;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01362.tif;-222.805;-245.618;333.246;254.259;-238.888;-380.291;252.54;-23.4964;-379.409;433.387;-237.948;-260.669;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01363.tif;-221.442;-245.618;334.153;252.704;-238.888;-381.327;250.988;-23.4964;-380.438;432.319;-237.948;-262.437;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01364.tif;-220.017;-245.618;335.094;251.077;-238.888;-382.4;249.365;-23.4964;-381.503;431.197;-237.948;-264.276;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01365.tif;-218.614;-245.618;336.01;249.477;-238.888;-383.446;247.769;-23.4964;-382.542;430.088;-237.948;-266.076;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01366.tif;-217.232;-245.618;336.906;247.899;-238.888;-384.468;246.195;-23.4964;-383.557;428.992;-237.948;-267.841;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01367.tif;-215.776;-245.618;337.84;246.238;-238.888;-385.534;244.537;-23.4964;-384.616;427.832;-237.948;-269.69;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01368.tif;-214.383;-245.618;338.726;244.648;-238.888;-386.545;242.951;-23.4964;-385.62;426.718;-237.948;-271.449;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01369.tif;-212.997;-245.618;339.599;243.067;-238.888;-387.541;241.374;-23.4964;-386.609;425.605;-237.948;-273.19;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01370.tif;-211.556;-245.618;340.499;241.422;-238.888;-388.568;239.733;-23.4964;-387.629;424.443;-237.948;-274.992;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01371.tif;-210.139;-245.618;341.375;239.805;-238.888;-389.568;238.12;-23.4964;-388.622;423.296;-237.948;-276.754;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01372.tif;-208.696;-245.618;342.259;238.158;-238.888;-390.577;236.477;-23.4964;-389.623;422.124;-237.948;-278.538;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01373.tif;-207.261;-245.618;343.129;236.521;-238.888;-391.57;234.844;-23.4964;-390.61;420.955;-237.948;-280.303;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01374.tif;-205.833;-245.618;343.988;234.891;-238.888;-392.55;233.218;-23.4964;-391.583;419.786;-237.948;-282.051;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01375.tif;-204.416;-245.618;344.832;233.274;-238.888;-393.513;231.605;-23.4964;-392.539;418.622;-237.948;-283.775;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01376.tif;-202.949;-245.618;345.698;231.599;-238.888;-394.501;229.935;-23.4964;-393.52;417.412;-237.948;-285.552;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01377.tif;-201.478;-245.618;346.557;229.922;-238.888;-395.481;228.261;-23.4964;-394.493;416.195;-237.948;-287.322;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01378.tif;-200.068;-245.618;347.373;228.312;-238.888;-396.413;226.655;-23.4964;-395.418;415.024;-237.948;-289.012;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01379.tif;-198.603;-245.618;348.212;226.64;-238.888;-397.371;224.988;-23.4964;-396.369;413.803;-237.948;-290.757;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_01380.tif;-197.144;-245.618;349.041;224.975;-238.888;-398.316;223.327;-23.4964;-397.307;412.582;-237.948;-292.487;
